,Region,Station_Location,AIS_Channel,year,month,day,hour,minute,second,TimeZone,ID,AIS_Class,Message_Type,Repeat_Indicator,MMSI,Speed_Over_Ground_SOG_knots,Position_Accuracy,Longitude_decimal_degrees,Latitude_decimal_degrees,Course_Over_Ground_COG_degrees,True_heading_HDG_degrees,Navigation_Status,TimeStamp_s
1484,P,Texada,A,2018,5,1,2,56,55,GMT,4266,A,1,0,316001242,10.5,1,-124.5915,49.81466667,245,239,0,53
1485,P,Parke,B,2018,5,1,2,56,55,GMT,4268,A,1,0,316009219,8.9,1,-123.10565,49.29978333,120,120,0,53
1486,P,Holberg,B,2018,5,1,2,56,55,GMT,4269,A,1,0,316003600,8.2,1,-128.2221667,50.456,299,302,0,54
1487,P,WestVan,B,2018,5,1,2,56,55,GMT,4270,A,1,0,316011730,2.1,1,-122.68256,49.19695833,107,108,0,25
1488,P,Ozzard,B,2018,5,1,2,56,55,GMT,4274,A,1,0,355784000,11.5,0,-125.2580833,48.71131667,300,300,0,52
1489,P,Newton,B,2018,5,1,2,56,55,GMT,4275,A,3,0,366709770,0.2,1,-122.94308,48.596665,169.1,152,0,56
1490,P,Parke,A,2018,5,1,2,56,55,GMT,4279,A,3,0,316031048,9.9,1,-123.05193,49.296495,214.6,212,8,56
1491,P,Newton,A,2018,5,1,2,56,55,GMT,4282,A,1,0,316021351,0,0,-123.1328667,49.29479,310.1,511,0,56
1492,P,Annacis,A,2018,5,1,2,56,55,GMT,4283,A,3,0,316033419,0,0,-123.87163,49.144205,223.3,196,0,56
1493,P,Newton,B,2018,5,1,2,56,55,GMT,4284,A,1,0,538005705,11.9,1,-123.138355,49.10782333,267.4,270,0,56
1494,P,WestVan,B,2018,5,1,2,56,55,GMT,4286,A,1,0,316004658,5.2,0,-123.0634333,49.29405,90.9,511,0,12
1495,P,Discovery,B,2018,5,1,2,56,55,GMT,4289,A,1,0,316016663,1.7,1,-124.5614417,49.69873833,337.4,340,0,56
1496,P,Newton,A,2018,5,1,2,56,55,GMT,4290,A,1,0,316011407,18.8,1,-123.3541967,48.84905333,189.6,189,0,55
1497,P,WestVan,B,2018,5,1,2,56,55,GMT,4296,A,1,0,310765000,7.6,1,-122.921045,49.18076333,199.7,202,5,55
1498,P,WestVan,B,2018,5,1,2,56,56,GMT,4304,A,1,0,316003483,0,0,-122.8905017,49.20777667,315,511,0,57
1499,P,Newton,B,2018,5,1,2,56,56,GMT,4308,A,1,0,316005718,8.1,0,-122.9875817,49.18291333,304.8,511,0,54
1500,P,WestVan,B,2018,5,1,2,56,56,GMT,4317,A,1,0,316001262,19.6,1,-123.6202183,49.28543,250.9,252,0,55
1501,P,Newton,A,2018,5,1,2,56,56,GMT,4318,A,1,0,367480370,0,1,-122.4862917,48.75201833,345.8,49,15,56
1502,P,Helmcken,A,2018,5,1,2,56,56,GMT,4319,A,1,0,366825190,0,1,-123.425495,48.14068333,332,294,9,56
1503,P,Hays,A,2018,5,1,2,56,56,GMT,4323,A,1,0,316006722,19.1,1,-130.626855,54.308815,92,511,0,55
1504,P,Newton,B,2018,5,1,2,56,56,GMT,4324,A,1,0,316026483,0,1,-123.0228067,49.301825,119.8,511,0,56
1505,P,Newton,B,2018,5,1,2,56,56,GMT,4327,A,1,0,367740630,0,0,-122.9006333,48.76058167,321.1,511,0,57
1506,P,Ozzard,A,2018,5,1,2,56,56,GMT,4328,A,1,0,257613000,9,1,-126.4991817,48.52447,97.3,94,0,55
1507,P,Parke,A,2018,5,1,2,56,56,GMT,4332,A,1,0,316005607,1,0,-123.712205,48.92689333,4.8,511,0,56
1508,P,Newton,A,2018,5,1,2,56,56,GMT,4335,A,1,0,367797430,0,1,-123.4072267,48.66901,360,333,0,56
1509,P,Annacis,A,2018,5,1,2,56,56,GMT,4337,A,1,0,316023605,0,0,-122.7713667,49.23071667,0,33,0,57
1510,P,Helmcken,B,2018,5,1,2,56,56,GMT,4338,A,3,0,316003800,7.9,1,-123.20863,48.55845833,350.4,348,0,56
1511,P,Newton,B,2018,5,1,2,56,56,GMT,4342,A,1,0,316011441,0,0,-123.0892883,49.20027667,247.8,511,7,56
1512,P,Parke,B,2018,5,1,2,56,56,GMT,4343,A,1,0,367627870,0,1,-123.0152333,48.53726333,0,511,0,0
1513,P,Newton,A,2018,5,1,2,56,56,GMT,4344,A,1,0,367124390,0.1,1,-122.7206433,48.832015,256.8,63,0,54
1514,P,Newton,B,2018,5,1,2,56,56,GMT,4347,A,3,0,316018851,10.7,0,-123.1693333,49.316,83,83,0,56
1515,P,Newton,A,2018,5,1,2,56,56,GMT,4348,A,1,0,366866930,0,0,-122.6145833,48.52194167,259.5,65,0,57
1516,P,AlertBay,A,2018,5,1,2,56,56,GMT,4349,A,1,0,316004981,0.1,0,-127.4877683,50.71543,273.7,511,15,45
1517,P,HardyRamp,A,2018,5,1,2,56,56,GMT,4350,A,1,0,367312010,6.6,0,-127.8716967,51.25311,358.4,511,0,57
1518,P,Newton,A,2018,5,1,2,56,56,GMT,4355,A,1,0,366773030,19,1,-122.9494833,48.538855,97.6,95,15,56
1519,P,Texada,A,2018,5,1,2,56,56,GMT,4356,A,1,0,316005417,0.9,1,-124.5705967,49.70621167,130.8,305,0,55
1520,P,Parke,B,2018,5,1,2,56,56,GMT,4357,A,1,0,316028909,1,1,-122.71026,49.20774833,328.4,511,0,56
1521,P,Newton,B,2018,5,1,2,56,56,GMT,4363,A,1,0,316005845,0,0,-123.06036,49.2905,340.8,511,0,56
1522,P,Parke,B,2018,5,1,2,56,56,GMT,4369,A,1,0,316020067,11.1,1,-122.9287617,49.17103,211,511,15,57
1523,P,Discovery,B,2018,5,1,2,56,56,GMT,4370,A,1,0,259385000,0,0,-125.2872167,50.07620833,9.7,13,0,55
1524,P,Bowen,A,2018,5,1,2,56,56,GMT,4371,A,1,0,367638790,0,1,-123.4880667,48.85252333,360,511,0,56
1525,P,Bowen,B,2018,5,1,2,56,57,GMT,4374,A,1,0,316022036,2.3,1,-122.929945,49.19775833,84.8,511,0,56
1526,P,Newton,A,2018,5,1,2,56,57,GMT,4375,A,3,0,316001251,17.2,1,-123.2719017,49.38384833,339.2,340,0,56
1527,P,AlertBay,A,2018,5,1,2,56,57,GMT,4377,A,1,0,316020742,7.2,0,-126.4898817,50.50544333,92.6,511,0,56
1528,P,Newton,A,2018,5,1,2,56,57,GMT,4378,A,1,0,316027733,0,1,-123.10065,49.28634833,140.7,511,0,57
1529,P,Annacis,B,2018,5,1,2,56,57,GMT,4382,A,1,0,316017162,0,1,-123.49799,48.85403667,340.6,214,15,56
1530,P,Newton,A,2018,5,1,2,56,57,GMT,4386,A,3,0,316003666,0,1,-123.10679,49.31231167,120.2,92,0,56
1531,P,Helmcken,B,2018,5,1,2,56,57,GMT,4387,A,1,0,369035000,0,1,-122.51292,48.72248667,360,511,0,56
1532,P,Annacis,B,2018,5,1,2,56,57,GMT,4388,A,1,0,316012342,2.6,0,-122.910475,49.19912333,44.3,13,0,60
1533,P,Newton,B,2018,5,1,2,56,57,GMT,4391,A,1,0,577332000,12,1,-123.35691,49.02938833,128.1,131,0,56
1534,P,Discovery,A,2018,5,1,2,56,57,GMT,4399,A,3,0,316030917,0.3,1,-125.23375,50.07880333,327,329,0,57
1535,P,WestVan,B,2018,5,1,2,56,57,GMT,4400,A,1,0,316005728,0,0,-123.1070183,49.31156833,0,511,0,56
1536,P,Newton,B,2018,5,1,2,56,57,GMT,4409,A,1,0,316005716,4,0,-122.676895,49.18689833,67.9,511,0,56
1537,P,WestVan,A,2018,5,1,2,56,57,GMT,4410,A,1,0,316005178,0,0,-123.1864683,49.12290333,269.5,511,0,57
1538,P,Helmcken,A,2018,5,1,2,56,57,GMT,4419,A,1,0,367001670,0,0,-122.496255,48.398755,262.5,511,0,57
1539,P,Helmcken,B,2018,5,1,2,56,57,GMT,4429,A,1,0,366887970,0,0,-122.6106117,48.52200333,260,359,0,13
1540,P,Newton,A,2018,5,1,2,56,57,GMT,4433,A,1,0,366773090,8.2,1,-122.94108,48.59099833,314.1,315,15,58
1541,P,Bowen,B,2018,5,1,2,56,57,GMT,4440,A,3,0,316011407,18.9,1,-123.3542383,48.84888,188.9,188,0,57
1542,P,WestVan,B,2018,5,1,2,56,57,GMT,4441,A,1,0,316031266,0,0,-123.1456683,49.20373,202.8,511,15,57
1543,P,WestVan,A,2018,5,1,2,56,57,GMT,4443,A,1,0,316013688,0.4,0,-122.9787167,49.29233333,330.4,511,0,58
1544,P,Parke,A,2018,5,1,2,56,57,GMT,4448,A,1,0,316012774,0.1,0,-124.00841,49.753515,185.5,218,0,56
1545,P,Helmcken,B,2018,5,1,2,56,57,GMT,4460,A,1,0,316021279,0,1,-123.4292717,48.431385,287.5,44,0,57
1546,P,Annacis,A,2018,5,1,2,56,57,GMT,4461,A,1,0,316014995,0,1,-123.147915,49.02506833,316.6,212,0,57
1547,P,Newton,B,2018,5,1,2,56,57,GMT,4468,A,1,0,316015269,0,0,-122.9741433,49.29093833,248.9,316,0,58
1548,P,Bowen,A,2018,5,1,2,56,57,GMT,4471,A,3,0,316034963,6.6,0,-123.0838567,49.20020833,246.5,249,0,56
1549,P,Newton,A,2018,5,1,2,56,57,GMT,4472,A,1,0,316001232,0,1,-123.4094667,48.68903333,91.1,68,0,57
1550,P,Bowen,B,2018,5,1,2,56,57,GMT,4482,A,3,0,316031048,10.1,1,-123.052015,49.29641667,215,209,8,58
1551,P,Bowen,B,2018,5,1,2,56,57,GMT,4485,A,1,0,316012721,7.7,0,-123.4827533,49.511925,335.3,334,0,58
1552,P,Annacis,A,2018,5,1,2,56,57,GMT,4486,A,3,0,316024235,4,0,-123.8218167,49.14512,64.3,80,11,58
1553,P,Discovery,B,2018,5,1,2,56,57,GMT,4492,A,1,0,316018483,0,0,-124.8119233,50.01168667,315.7,511,0,58
1554,P,WestVan,A,2018,5,1,2,56,58,GMT,4493,A,1,0,316005725,0,0,-123.1069567,49.31279167,0,511,0,57
1555,P,Helmcken,B,2018,5,1,2,56,58,GMT,4504,A,1,0,235068085,11.7,0,-124.5493167,48.42005,114,113,0,58
1556,P,Newton,B,2018,5,1,2,56,58,GMT,4508,A,3,0,316001267,11.8,1,-123.4433017,48.75973,142.5,141,0,57
1557,P,Newton,B,2018,5,1,2,56,58,GMT,4509,A,3,0,316003289,11.1,1,-123.1674667,49.11072833,111.4,110,0,57
1558,P,HardyRamp,A,2018,5,1,2,56,57,GMT,4523,A,1,0,316003365,0,0,-127.4874933,50.71554333,321.6,511,7,14
1559,P,HardyRamp,A,2018,5,1,2,56,58,GMT,4524,A,1,0,316005494,8.9,0,-127.876155,51.57901167,165.7,511,0,57
1560,P,Newton,A,2018,5,1,2,56,58,GMT,4528,A,1,0,316005648,0,0,-122.9107333,49.19998667,172.2,511,0,58
1561,P,Discovery,B,2018,5,1,2,56,58,GMT,4534,A,1,0,316030627,14.2,1,-124.65851,49.80442833,65.8,65,0,57
1562,P,WestVan,B,2018,5,1,2,56,58,GMT,4535,A,1,0,316003447,0,0,-123.16778,49.11959333,275.4,511,15,58
1563,P,Discovery,B,2018,5,1,2,56,58,GMT,4540,A,1,0,316001243,0,1,-125.21848,50.04238667,341.6,511,0,58
1564,P,HardyRamp,B,2018,5,1,2,56,58,GMT,4541,A,1,0,316006454,5.4,0,-127.8603117,51.221235,4.2,0,0,58
1565,P,Parke,B,2018,5,1,2,56,58,GMT,4542,A,1,0,316001252,0,1,-123.08459,49.12459333,225.7,59,0,57
1566,P,Newton,A,2018,5,1,2,56,58,GMT,4548,A,1,0,316011649,0,1,-123.0839567,49.30979667,240.8,35,15,59
1567,P,Helmcken,A,2018,5,1,2,56,58,GMT,4553,A,1,0,564585000,13.2,1,-122.5445333,47.95203333,306.8,310,0,57
1568,P,Bowen,B,2018,5,1,2,56,58,GMT,4554,A,1,0,338107857,0.1,0,-123.932975,49.16844667,182.3,355,0,59
1569,P,Newton,B,2018,5,1,2,56,58,GMT,4555,A,1,0,316001269,15,1,-123.30928,48.86206167,25.1,22,0,58
1570,P,Newton,A,2018,5,1,2,56,58,GMT,4564,A,1,0,316018634,0.8,0,-123.0016667,49.1915,136.4,92,0,59
1571,P,Helmcken,B,2018,5,1,2,56,58,GMT,4565,A,1,0,367026930,0,0,-122.644445,48.51134,243.8,511,15,58
1572,P,WestVan,B,2018,5,1,2,56,58,GMT,4566,A,1,0,316020869,0.1,0,-123.1069033,49.31066333,112,4,0,58
1573,P,Helmcken,B,2018,5,1,2,56,58,GMT,4570,A,1,0,366999629,0,0,-123.4131867,48.13975667,357.7,511,0,58
1574,P,Annacis,A,2018,5,1,2,56,58,GMT,4571,A,1,0,316003515,0,0,-122.8852667,49.2118,2,44,0,59
1575,P,Helmcken,A,2018,5,1,2,56,59,GMT,4574,A,1,0,366772750,6.9,1,-122.67601,48.50903833,206,199,0,59
1576,P,WestVan,B,2018,5,1,2,56,59,GMT,4577,A,1,0,316003668,0.1,0,-123.032885,49.14437167,195.7,108,0,57
1577,P,Helmcken,B,2018,5,1,2,56,59,GMT,4578,A,1,0,367382440,0,1,-123.157325,48.61048833,350,137,0,59
1578,P,Texada,A,2018,5,1,2,56,59,GMT,4579,A,1,0,316033783,1.6,0,-124.5612967,49.69843833,335.4,324,0,18
1579,P,WestVan,A,2018,5,1,2,56,59,GMT,4581,A,1,0,368000780,0,0,-122.5041967,48.75686167,310.1,511,0,59
1580,P,Helmcken,A,2018,5,1,2,56,59,GMT,4587,A,1,0,366929710,0.1,0,-123.430225,48.12244667,258.9,511,0,59
1581,P,AlertBay,B,2018,5,1,2,56,59,GMT,4588,A,1,0,316001244,11.7,1,-127.0016883,50.591675,95,96,0,58
1582,P,Annacis,A,2018,5,1,2,56,59,GMT,4590,A,1,0,316003982,0,0,-123.0292983,49.29797167,252,511,0,58
1583,P,Parke,B,2018,5,1,2,56,59,GMT,4591,A,1,0,316001257,0,1,-123.2716533,49.37616,201.9,185,0,58
1584,P,Annacis,B,2018,5,1,2,56,59,GMT,4592,A,1,0,316001238,0,1,-123.0842383,49.12427833,236.7,60,15,58
1585,P,WestVan,B,2018,5,1,2,56,59,GMT,4594,A,1,0,316001245,0,1,-123.133725,49.00667667,276.7,47,0,58
1586,P,Newton,B,2018,5,1,2,56,59,GMT,4599,A,3,0,316007654,0.9,0,-122.8790817,49.22406833,81.5,76,0,0
1587,P,Helmcken,B,2018,5,1,2,56,59,GMT,4601,A,1,0,538007486,14.1,1,-124.30808,48.396265,295,294,0,45
1588,P,Newton,B,2018,5,1,2,56,59,GMT,4602,A,1,0,316001234,6.9,1,-123.5989333,48.8768,68,67,0,58
1589,P,Parke,A,2018,5,1,2,56,59,GMT,4603,A,1,0,316031266,0,0,-123.1456667,49.20373,202.8,511,15,58
1590,P,Discovery,B,2018,5,1,2,56,59,GMT,4606,A,1,0,316008556,0,0,-125.2383583,50.02334167,0,511,15,59
1591,P,Newton,A,2018,5,1,2,56,59,GMT,4607,A,1,0,316006101,0,0,-122.9741117,49.29067833,331.4,511,0,0
1592,P,Newton,B,2018,5,1,2,56,59,GMT,4625,A,1,0,316009418,3.2,1,-123.3903333,48.85383333,129,120,0,58
1593,P,HardyRamp,A,2018,5,1,2,56,59,GMT,4627,A,3,0,316004328,9.5,1,-127.8892333,51.29066667,181.1,173,0,56
1594,P,Newton,B,2018,5,1,2,56,59,GMT,4630,A,1,0,316007587,0,1,-123.1680767,49.11980833,310.4,511,9,0
1595,P,Newton,A,2018,5,1,2,56,59,GMT,4631,A,3,0,316011407,18.8,1,-123.3542767,48.84870833,188.4,187,0,59
1596,P,Annacis,B,2018,5,1,2,56,59,GMT,4632,A,1,0,636017144,8.6,1,-123.05345,49.29688167,279.2,278,0,0
1597,P,Newton,B,2018,5,1,2,56,59,GMT,4644,A,1,0,316001068,0,1,-122.9073717,49.195385,328,158,0,0
1598,P,Newton,A,2018,5,1,2,56,59,GMT,4651,A,1,0,316013431,0,0,-123.3863033,48.41466167,316.8,246,15,0
1599,P,Annacis,A,2018,5,1,2,56,59,GMT,4654,A,1,0,316009547,1.1,1,-123.6614933,48.97048167,215,210,0,59
1600,P,Newton,A,2018,5,1,2,56,59,GMT,4655,A,3,0,316003800,7.9,1,-123.2086583,48.55856667,350.3,349,0,59
1601,P,WestVan,A,2018,5,1,2,56,59,GMT,4656,A,1,0,316022498,0,1,-123.1330033,49.29492167,313.2,511,0,0
1602,P,Parke,A,2018,5,1,2,56,59,GMT,4657,A,1,0,368251000,12.3,0,-123.474975,49.104975,131.4,129,0,0
1603,P,Parke,A,2018,5,1,2,56,59,GMT,4658,A,1,0,316026989,1,0,-124.5888567,49.79241333,173.1,511,0,59
1604,P,Helmcken,B,2018,5,1,2,56,59,GMT,4659,A,1,0,316195000,15.3,0,-124.6389383,48.48651167,294.3,295,0,59
1605,P,Helmcken,B,2018,5,1,2,56,59,GMT,4663,A,1,0,311918000,16.1,0,-123.6176067,48.26832,277.4,275,0,0
1606,P,Parke,A,2018,5,1,2,57,0,GMT,4664,A,1,0,316003900,1.9,1,-123.0369067,49.14400833,284.7,92,8,59
1607,P,Texada,B,2018,5,1,2,57,0,GMT,4667,A,1,0,316004661,6.2,1,-124.1658667,49.58178333,141,139,0,0
1608,P,Parke,B,2018,5,1,2,57,0,GMT,4669,A,1,0,367705050,5.5,1,-122.7327817,48.72147167,337.3,325,0,10
1609,P,Annacis,A,2018,5,1,2,57,0,GMT,4670,A,3,0,316024235,3.4,0,-123.8217867,49.145125,66,80,11,0
1610,P,Parke,B,2018,5,1,2,57,0,GMT,4671,A,1,0,316006988,0,0,-123.089315,49.20015667,279.4,511,15,59
1611,P,Helmcken,B,2018,5,1,2,57,0,GMT,4674,A,1,0,367048390,0,1,-122.5056117,48.75402167,321.3,511,0,0
1612,P,Parke,A,2018,5,1,2,57,0,GMT,4675,A,1,0,316017162,0,1,-123.49799,48.85403667,257.2,214,15,59
1613,P,Annacis,A,2018,5,1,2,57,0,GMT,4679,A,1,0,316007566,0,0,-122.9206617,49.19283,311.1,511,15,0
1614,P,Parke,B,2018,5,1,2,57,0,GMT,4682,A,1,0,431221000,15.6,1,-123.2029867,48.97335333,312.9,313,0,59
1615,P,Newton,A,2018,5,1,2,57,0,GMT,4687,A,1,0,366982320,0,0,-122.7227667,48.81898333,171.4,100,0,1
1616,P,AlertBay,A,2018,5,1,2,57,0,GMT,4688,A,3,0,316009248,0,1,-127.0320267,50.64198,326.7,511,0,1
1617,P,Newton,B,2018,5,1,2,57,0,GMT,4692,A,1,0,367638480,0,0,-122.4934683,48.75455,53.5,511,15,0
1618,P,Parke,B,2018,5,1,2,57,0,GMT,4696,A,1,0,316011504,9.3,0,-123.5121917,49.15306667,293.2,287,0,1
1619,P,Watts,A,2018,5,1,2,57,0,GMT,4697,A,1,0,316001247,0,1,-123.2720967,49.37615667,285.6,180,0,59
1620,P,Helmcken,A,2018,5,1,2,57,0,GMT,4698,A,1,0,303304000,10.5,0,-122.73749,48.52996,354.6,355,0,0
1621,P,Parke,B,2018,5,1,2,57,0,GMT,4700,A,3,0,316003666,0,1,-123.10679,49.31231,122,91,0,0
1622,P,Parke,B,2018,5,1,2,57,0,GMT,4718,A,1,0,303673000,10.2,1,-123.726875,49.24199,131,134,0,1
1623,P,Dundas,B,2018,5,1,2,57,0,GMT,4723,A,1,0,316194000,0,1,-130.3545283,54.29862667,273.7,337,4,59
1624,P,Ozzard,B,2018,5,1,2,57,0,GMT,4724,A,1,0,316003768,0,0,-125.55125,48.94732167,269.6,511,0,0
1625,P,Parke,A,2018,5,1,2,57,0,GMT,4730,A,3,0,316018851,10.8,0,-123.1690817,49.316075,82,83,0,0
1626,P,Parke,B,2018,5,1,2,57,0,GMT,4734,A,1,0,431315000,14,1,-123.8418383,48.28212,278,278,0,1
1627,P,Calvert,A,2018,5,1,2,57,0,GMT,4736,A,1,0,316007789,8.7,1,-128.9486783,51.327595,299.5,306,0,3
1628,P,Parke,A,2018,5,1,2,57,0,GMT,4737,A,1,0,316002054,0,1,-122.9202367,49.19321,311.8,511,0,1
1629,P,Parke,B,2018,5,1,2,57,0,GMT,4741,A,1,0,316009844,0,0,-122.9111733,49.199715,258.8,511,15,0
1630,P,Bowen,A,2018,5,1,2,57,0,GMT,4746,A,3,0,477883900,0,1,-123.0956167,49.28913333,148,113,5,0
1631,P,Parke,B,2018,5,1,2,57,0,GMT,4750,A,1,0,316005625,0,0,-123.06053,49.29054667,142.6,511,15,0
1632,P,Hays,A,2018,5,1,2,57,0,GMT,4758,A,1,0,369514000,9.7,0,-131.05593,54.92533333,343,344,0,1
1633,P,Annacis,A,2018,5,1,2,57,0,GMT,4763,A,3,0,316007654,0.9,0,-122.8790683,49.22407,80.6,77,0,1
1634,P,Discovery,B,2018,5,1,2,57,0,GMT,4767,A,1,0,316026226,0,1,-125.23878,50.02424667,0,343,0,0
1635,P,Dundas,A,2018,5,1,2,57,1,GMT,4769,A,1,0,368013040,9.6,0,-131.1356233,54.52568,346.8,353,0,0
1636,P,Newton,A,2018,5,1,2,57,1,GMT,4771,A,1,0,316001267,11.8,1,-123.4431517,48.7596,142.8,141,0,0
1637,P,Texada,B,2018,5,1,2,57,1,GMT,4774,A,3,0,316030917,0.3,1,-125.2337583,50.078805,309.4,343,0,1
1638,P,Helmcken,A,2018,5,1,2,57,1,GMT,4775,A,1,0,316034095,0,0,-123.3707067,48.42147667,359.2,204,0,59
1639,P,Annacis,A,2018,5,1,2,57,1,GMT,4779,A,1,0,316001251,17.5,1,-123.2720767,49.38414833,338.9,340,0,0
1640,P,Newton,B,2018,5,1,2,57,1,GMT,4782,A,1,0,316011982,0,0,-123.37575,48.43028167,324.1,511,15,1
1641,P,Bowen,B,2018,5,1,2,57,1,GMT,4788,A,1,0,316014836,3.3,0,-123.7619033,49.460115,28.3,32,0,1
1642,P,Newton,B,2018,5,1,2,57,1,GMT,4789,A,1,0,316011407,18.8,1,-123.3542967,48.84862167,187.8,187,0,0
1643,P,Bowen,A,2018,5,1,2,57,1,GMT,4790,A,1,0,316031048,10.3,1,-123.052145,49.296295,214.9,210,8,1
1644,P,Hays,B,2018,5,1,2,57,1,GMT,4794,A,1,0,316011473,0,1,-130.3565333,54.29228333,99,511,0,0
1645,P,Annacis,B,2018,5,1,2,57,1,GMT,4795,A,3,0,316034963,6.6,0,-123.0839917,49.200175,247.8,249,0,59
1646,P,Discovery,B,2018,5,1,2,57,1,GMT,4796,A,1,0,316001271,0,0,-125.053965,50.10965833,20.4,19,0,1
1647,P,AlertBay,B,2018,5,1,2,57,1,GMT,4801,A,1,0,316028366,0.1,0,-127.4720533,50.72276667,303.4,511,15,2
1648,P,Ozzard,A,2018,5,1,2,57,1,GMT,4810,A,3,0,212125000,13,1,-126.34484,48.46683333,91,90,0,0
1649,P,AlertBay,A,2018,5,1,2,57,1,GMT,4812,A,3,0,316001244,11.7,1,-127.0015183,50.591665,95,96,0,0
1650,P,Helmcken,A,2018,5,1,2,57,1,GMT,4814,A,1,0,368403000,0,0,-122.2192683,47.98277667,301.9,511,0,2
1651,P,Naden,A,2018,5,1,2,57,1,GMT,4822,A,1,0,316052000,4.5,1,-133.8909433,53.72322333,155.9,156,0,0
1652,P,Annacis,B,2018,5,1,2,57,1,GMT,4824,A,1,0,316001266,0,1,-123.8593833,49.17788333,217.1,96,0,0
1653,P,Bowen,A,2018,5,1,2,57,1,GMT,4825,A,1,0,316003544,0,1,-124.3560583,49.349415,199.8,27,0,1
1654,P,Ozzard,B,2018,5,1,2,57,1,GMT,4826,A,1,0,373821000,14,1,-127.1373,48.58292833,95.4,93,0,58
1655,P,Ozzard,A,2018,5,1,2,57,1,GMT,4829,A,1,0,548950000,9.6,1,-126.8312483,48.516805,268,274,0,58
1656,P,Annacis,B,2018,5,1,2,57,1,GMT,4830,A,1,0,316031266,0,0,-123.1456633,49.20373,202.8,511,15,1
1657,P,Annacis,A,2018,5,1,2,57,1,GMT,4844,A,1,0,316005498,0,1,-122.9481817,49.159505,285.7,34,0,1
1658,P,Texada,B,2018,5,1,2,57,1,GMT,4855,A,1,0,316019281,1.1,1,-124.31689,49.664565,150.7,511,15,1
1659,P,Texada,A,2018,5,1,2,57,1,GMT,4856,A,1,0,316030644,0,1,-124.8460767,49.52660667,272.7,240,3,2
1660,P,Helmcken,A,2018,5,1,2,57,1,GMT,4859,A,1,0,367326780,0,1,-123.4505817,48.124235,0,511,0,1
1661,P,Cumshewa,B,2018,5,1,2,57,1,GMT,4867,A,1,0,316006786,8.7,0,-130.2163933,53.75043333,11.5,511,15,1
1662,P,Hays,A,2018,5,1,2,57,2,GMT,4871,A,1,0,316021595,0,1,-130.2793383,54.33138333,151.4,195,0,1
1663,P,Parke,B,2018,5,1,2,57,1,GMT,4872,A,3,0,316001235,0.1,1,-123.4675833,48.5771,180,246,5,59
1664,P,Ozzard,B,2018,5,1,2,57,2,GMT,4880,A,1,0,316003514,0,0,-125.54138,48.94129,50.3,315,0,51
1665,P,WestVan,A,2018,5,1,2,57,2,GMT,4883,A,1,0,316022149,0,1,-123.0291833,49.29886,246.1,179,0,23
1666,P,Ozzard,B,2018,5,1,2,57,2,GMT,4884,A,1,0,311834000,11.7,1,-125.65095,48.43081667,83,83,0,59
1667,P,WestVan,A,2018,5,1,2,57,2,GMT,4890,A,1,0,316009165,0.7,0,-122.9606867,49.15835167,297.8,273,0,3
1668,P,Hays,B,2018,5,1,2,57,2,GMT,4891,A,1,0,316182000,11,1,-130.3692667,54.21586667,277.5,279,0,60
1669,P,WestVan,A,2018,5,1,2,57,2,GMT,4900,A,1,0,316014803,0,1,-123.9559917,49.20998833,319.6,319,0,3
1670,P,Newton,B,2018,5,1,2,57,2,GMT,4901,A,1,0,316005651,0,0,-122.9108083,49.19987167,271.4,511,15,2
1671,P,Helmcken,A,2018,5,1,2,57,2,GMT,4903,A,1,0,367119980,9.2,0,-122.615465,48.68842833,110.3,511,0,3
1672,P,WestVan,B,2018,5,1,2,57,2,GMT,4907,A,1,0,316023608,11.2,1,-122.927585,49.17236667,201,511,15,3
1673,P,Newton,B,2018,5,1,2,57,2,GMT,4908,A,1,0,366824910,0,0,-123.4256267,48.14055,310.3,292,15,3
1674,P,WestVan,A,2018,5,1,2,57,2,GMT,4911,A,1,0,316001262,19.6,1,-123.621005,49.28525167,251.2,252,0,1
1675,P,Newton,A,2018,5,1,2,57,2,GMT,4912,A,3,0,636015850,0,1,-123.0581017,49.30494333,286.9,248,5,3
1676,P,Watts,B,2018,5,1,2,57,2,GMT,4913,A,1,0,316033399,8.6,1,-123.474285,49.50129,342,341,5,3
1677,P,Helmcken,A,2018,5,1,2,57,2,GMT,4916,A,1,0,316010415,13,1,-123.0585,48.75566667,59,65,0,1
1678,P,Dundas,A,2018,5,1,2,57,2,GMT,4921,A,1,0,316013397,0.1,0,-130.35595,54.29215,325,115,0,3
1679,P,Calvert,B,2018,5,1,2,57,2,GMT,4922,A,1,0,316005846,1,0,-128.92727,51.23137333,255.9,511,15,2
1680,P,Annacis,A,2018,5,1,2,57,2,GMT,4923,A,1,0,316011746,5.6,0,-123.85495,49.20953333,68,69,0,3
1681,P,Ozzard,B,2018,5,1,2,57,2,GMT,4925,A,1,0,538004288,11.2,0,-124.9267,48.52420333,267.5,270,0,19
1682,P,Hays,B,2018,5,1,2,57,2,GMT,4926,A,1,0,316006722,18.7,1,-130.6259633,54.30877667,93.8,511,0,1
1683,P,WestVan,B,2018,5,1,2,57,2,GMT,4929,A,3,0,316024235,2.6,0,-123.8217567,49.14512833,68.6,81,11,3
1684,P,Discovery,B,2018,5,1,2,57,2,GMT,4937,A,1,0,316008770,0,0,-125.9607483,50.39773833,268,160,0,2
